fips,county_name,state_name,net_migration,population_2016,percent_change
039059,Guernsey County,Ohio,56.0,39392.0,0.142
055051,Iron County,Wisconsin,8.0,5727.0,0.14
024015,Cecil County,Maryland,142.0,102382.0,0.139
041067,Washington County,Oregon,759.0,572664.0,0.133
019125,Marion County,Iowa,44.0,33109.0,0.133
019161,Sac County,Iowa,13.0,9966.0,0.13
037037,Chatham County,North Carolina,85.0,68263.0,0.125
013097,Douglas County,Georgia,175.0,140173.0,0.125
017195,Whiteside County,Illinois,70.0,56919.0,0.123
051149,Prince George County,Virginia,47.0,38246.0,0.123
051171,Shenandoah County,Virginia,51.0,42848.0,0.119
013095,Dougherty County,Georgia,104.0,91513.0,0.114
006019,Fresno County,California,1110.0,969488.0,0.114
055095,Polk County,Wisconsin,49.0,43218.0,0.113
020063,Gove County,Kansas,3.0,2698.0,0.111
040121,Pittsburg County,Oklahoma,49.0,44716.0,0.11
018101,Martin County,Indiana,11.0,10216.0,0.108
027047,Freeborn County,Minnesota,32.0,30522.0,0.105
040041,Delaware County,Oklahoma,43.0,41704.0,0.103
028035,Forrest County,Mississippi,78.0,75593.0,0.103
027141,Sherburne County,Minnesota,90.0,91415.0,0.098
023003,Aroostook County,Maine,67.0,68818.0,0.097
040111,Okmulgee County,Oklahoma,38.0,39065.0,0.097
006041,Marin County,California,247.0,260916.0,0.095
023015,Lincoln County,Maine,32.0,33784.0,0.095
049009,Daggett County,Utah,1.0,1107.0,0.09
042085,Mercer County,Pennsylvania,101.0,113624.0,0.089
028097,Montgomery County,Mississippi,9.0,10195.0,0.088
042077,Lehigh County,Pennsylvania,317.0,359710.0,0.088
010003,New Castle County,Delaware,468.0,553488.0,0.085
039023,Clark County,Ohio,112.0,135746.0,0.083
041023,Grant County,Oregon,6.0,7207.0,0.083
055003,Ashland County,Wisconsin,13.0,15804.0,0.082
027039,Dodge County,Minnesota,16.0,20410.0,0.078
020155,Reno County,Kansas,48.0,63596.0,0.075
026057,Gratiot County,Michigan,31.0,41331.0,0.075
020161,Riley County,Kansas,57.0,77185.0,0.074
048193,Hamilton County,Texas,6.0,8080.0,0.074
024033,Prince George's County,Maryland,656.0,906197.0,0.072
002122,Kenai Peninsula Borough,Alaska,42.0,58034.0,0.072
036107,Tioga County,New York,34.0,49355.0,0.069
029187,St. Francois County,Missouri,46.0,66232.0,0.069
013271,Telfair County,Georgia,11.0,16451.0,0.067
051197,Wythe County,Virginia,18.0,29097.0,0.062
036055,Monroe County,New York,456.0,745577.0,0.061
040109,Oklahoma County,Oklahoma,460.0,777373.0,0.059
013067,Cobb County,Georgia,419.0,739052.0,0.057
038019,Cavalier County,North Dakota,2.0,3827.0,0.052
045055,Kershaw County,South Carolina,31.0,63661.0,0.049
049003,Box Elder County,Utah,25.0,51826.0,0.048
026043,Dickinson County,Michigan,12.0,25661.0,0.047
050001,Addison County,Vermont,17.0,36929.0,0.046
013119,Franklin County,Georgia,10.0,22267.0,0.045
021147,McCreary County,Kentucky,8.0,17883.0,0.045
047059,Greene County,Tennessee,30.0,68586.0,0.044
021135,Lewis County,Kentucky,6.0,13663.0,0.044
022031,De Soto Parish,Louisiana,12.0,27101.0,0.044
021073,Franklin County,Kentucky,21.0,50070.0,0.042
001067,Henry County,Alabama,7.0,17101.0,0.041
029171,Putnam County,Missouri,2.0,4860.0,0.041
046067,Hutchinson County,South Dakota,3.0,7267.0,0.041
006043,Mariposa County,California,7.0,17622.0,0.04
026123,Newaygo County,Michigan,18.0,47882.0,0.038
055075,Marinette County,Wisconsin,15.0,40649.0,0.037
012121,Suwannee County,Florida,16.0,43677.0,0.037
001121,Talladega County,Alabama,30.0,81128.0,0.037
020177,Shawnee County,Kansas,62.0,178689.0,0.035
054105,Wirt County,West Virginia,2.0,5804.0,0.034
008011,Bent County,Colorado,2.0,5889.0,0.034
019089,Howard County,Iowa,3.0,9313.0,0.032
023025,Somerset County,Maine,15.0,50729.0,0.03
038009,Bottineau County,North Dakota,2.0,6734.0,0.03
037145,Person County,North Carolina,11.0,39190.0,0.028
038067,Pembina County,North Dakota,2.0,7031.0,0.028
021175,Morgan County,Kentucky,3.0,13267.0,0.023
017049,Effingham County,Illinois,8.0,34202.0,0.023
040051,Grady County,Oklahoma,12.0,54559.0,0.022
024017,Charles County,Maryland,34.0,155665.0,0.022
018059,Hancock County,Indiana,15.0,72413.0,0.021
046019,Butte County,South Dakota,2.0,10207.0,0.02
038073,Ransom County,North Dakota,1.0,5451.0,0.018
016065,Madison County,Idaho,6.0,37989.0,0.016
048469,Victoria County,Texas,14.0,92136.0,0.015
017119,Madison County,Illinois,35.0,265996.0,0.013
051700,Newport News City,Virginia,22.0,180958.0,0.012
028085,Lincoln County,Mississippi,3.0,34522.0,0.009
008014,Broomfield County,Colorado,5.0,64866.0,0.008
001055,Etowah County,Alabama,7.0,102998.0,0.007
040143,Tulsa County,Oklahoma,27.0,640470.0,0.004
055021,Columbia County,Wisconsin,1.0,56682.0,0.002
072025,Caguas Municipio,Puerto Rico,-2354.0,0,0
072031,Carolina Municipio,Puerto Rico,-602.0,0,0
072151,Yabucoa Municipio,Puerto Rico,-1139.0,0,0
072065,Hatillo Municipio,Puerto Rico,-1455.0,0,0
072005,Aguadilla Municipio,Puerto Rico,271.0,0,0
072057,Guayama Municipio,Puerto Rico,15.0,0,0
072153,Yauco Municipio,Puerto Rico,-1030.0,0,0
072009,Aibonito Municipio,Puerto Rico,-565.0,0,0
072103,Naguabo Municipio,Puerto Rico,74.0,0,0
072053,Fajardo Municipio,Puerto Rico,-1520.0,0,0
072017,Barceloneta Municipio,Puerto Rico,-973.0,0,0
072035,Cayey Municipio,Puerto Rico,-2762.0,0,0
072051,Dorado Municipio,Puerto Rico,-1439.0,0,0
072063,Gurabo Municipio,Puerto Rico,-383.0,0,0
002063,Chugach Census Area,Alaska,-303.0,0,0
072115,Quebradillas Municipio,Puerto Rico,-895.0,0,0
072007,Aguas Buenas Municipio,Puerto Rico,-301.0,0,0
072109,Patillas Municipio,Puerto Rico,-444.0,0,0
072139,Trujillo Alto Municipio,Puerto Rico,-1999.0,0,0
072059,Guayanilla Municipio,Puerto Rico,-412.0,0,0
072033,Cataño Municipio,Puerto Rico,-325.0,0,0
072131,San Sebastián Municipio,Puerto Rico,-1227.0,0,0
072091,Manatí Municipio,Puerto Rico,126.0,0,0
072041,Cidra Municipio,Puerto Rico,-664.0,0,0
072107,Orocovis Municipio,Puerto Rico,-775.0,0,0
072061,Guaynabo Municipio,Puerto Rico,-54.0,0,0
072023,Cabo Rojo Municipio,Puerto Rico,-1315.0,0,0
072054,Florida Municipio,Puerto Rico,-406.0,0,0
030025,Fallon County,Montana,0.0,3171.0,0.0
072083,Las Marías Municipio,Puerto Rico,-68.0,0,0
072077,Juncos Municipio,Puerto Rico,-1218.0,0,0
072133,Santa Isabel Municipio,Puerto Rico,-825.0,0,0
072071,Isabela Municipio,Puerto Rico,-1008.0,0,0
002066,Copper River Census Area,Alaska,106.0,0,0
072125,San Germán Municipio,Puerto Rico,130.0,0,0
072129,San Lorenzo Municipio,Puerto Rico,-700.0,0,0
072001,Adjuntas Municipio,Puerto Rico,-535.0,0,0
072029,Canóvanas Municipio,Puerto Rico,-909.0,0,0
072101,Morovis Municipio,Puerto Rico,-247.0,0,0
072143,Vega Alta Municipio,Puerto Rico,-316.0,0,0
072113,Ponce Municipio,Puerto Rico,-2932.0,0,0
072087,Loíza Municipio,Puerto Rico,150.0,0,0
019045,Clinton County,Iowa,0.0,47558.0,0.0
072055,Guánica Municipio,Puerto Rico,-1090.0,0,0
072111,Peñuelas Municipio,Puerto Rico,-592.0,0,0
072123,Salinas Municipio,Puerto Rico,288.0,0,0
048435,Sutton County,Texas,0.0,3915.0,0.0
072027,Camuy Municipio,Puerto Rico,-807.0,0,0
072147,Vieques Municipio,Puerto Rico,-304.0,0,0
072021,Bayamón Municipio,Puerto Rico,-1740.0,0,0
072047,Corozal Municipio,Puerto Rico,-1252.0,0,0
072105,Naranjito Municipio,Puerto Rico,48.0,0,0
072117,Rincón Municipio,Puerto Rico,-357.0,0,0
072043,Coamo Municipio,Puerto Rico,-322.0,0,0
072099,Moca Municipio,Puerto Rico,-362.0,0,0
072135,Toa Alta Municipio,Puerto Rico,-1856.0,0,0
072069,Humacao Municipio,Puerto Rico,-1055.0,0,0
072145,Vega Baja Municipio,Puerto Rico,-1384.0,0,0
072149,Villalba Municipio,Puerto Rico,-692.0,0,0
072093,Maricao Municipio,Puerto Rico,45.0,0,0
072011,Añasco Municipio,Puerto Rico,-1100.0,0,0
072085,Las Piedras Municipio,Puerto Rico,-1202.0,0,0
055065,Lafayette County,Wisconsin,0.0,16791.0,0.0
072095,Maunabo Municipio,Puerto Rico,-159.0,0,0
072141,Utuado Municipio,Puerto Rico,-925.0,0,0
072075,Juana Díaz Municipio,Puerto Rico,-119.0,0,0
072073,Jayuya Municipio,Puerto Rico,-746.0,0,0
072127,San Juan Municipio,Puerto Rico,-10658.0,0,0
072015,Arroyo Municipio,Puerto Rico,112.0,0,0
072037,Ceiba Municipio,Puerto Rico,-781.0,0,0
072067,Hormigueros Municipio,Puerto Rico,-67.0,0,0
072013,Arecibo Municipio,Puerto Rico,-1140.0,0,0
072121,Sabana Grande Municipio,Puerto Rico,-785.0,0,0
072097,Mayagüez Municipio,Puerto Rico,452.0,0,0
072045,Comerío Municipio,Puerto Rico,-880.0,0,0
072081,Lares Municipio,Puerto Rico,-1200.0,0,0
072079,Lajas Municipio,Puerto Rico,-134.0,0,0
072019,Barranquitas Municipio,Puerto Rico,-495.0,0,0
072003,Aguada Municipio,Puerto Rico,-1715.0,0,0
072119,Río Grande Municipio,Puerto Rico,-465.0,0,0
072137,Toa Baja Municipio,Puerto Rico,-2962.0,0,0
072039,Ciales Municipio,Puerto Rico,-357.0,0,0
072089,Luquillo Municipio,Puerto Rico,-122.0,0,0
012063,Jackson County,Florida,-1.0,48609.0,-0.002
017133,Monroe County,Illinois,-1.0,33739.0,-0.003
017115,Macon County,Illinois,-4.0,107343.0,-0.004
021199,Pulaski County,Kentucky,-3.0,63862.0,-0.005
042125,Washington County,Pennsylvania,-13.0,207718.0,-0.006
001049,DeKalb County,Alabama,-5.0,71087.0,-0.007
001027,Clay County,Alabama,-1.0,13415.0,-0.007
036087,Rockland County,New York,-53.0,322919.0,-0.016
006089,Shasta County,California,-29.0,178314.0,-0.016
026021,Berrien County,Michigan,-27.0,155022.0,-0.017
016007,Bear Lake County,Idaho,-1.0,5879.0,-0.017
020131,Nemaha County,Kansas,-2.0,10094.0,-0.02
042013,Blair County,Pennsylvania,-27.0,124596.0,-0.022
037181,Vance County,North Carolina,-10.0,44459.0,-0.022
024041,Talbot County,Maryland,-9.0,37413.0,-0.024
036069,Ontario County,New York,-26.0,109271.0,-0.024
005111,Poinsett County,Arkansas,-6.0,24002.0,-0.025
017201,Winnebago County,Illinois,-73.0,287148.0,-0.025
026099,Macomb County,Michigan,-258.0,864960.0,-0.03
050017,Orange County,Vermont,-9.0,28887.0,-0.031
020173,Sedgwick County,Kansas,-163.0,511083.0,-0.032
027123,Ramsey County,Minnesota,-171.0,536631.0,-0.032
025003,Berkshire County,Massachusetts,-41.0,127858.0,-0.032
017161,Rock Island County,Illinois,-47.0,146094.0,-0.032
034015,Gloucester County,New Jersey,-106.0,290943.0,-0.036
026055,Grand Traverse County,Michigan,-34.0,91541.0,-0.037
039081,Jefferson County,Ohio,-25.0,67495.0,-0.037
039093,Lorain County,Ohio,-122.0,305417.0,-0.04
039071,Highland County,Ohio,-18.0,42960.0,-0.042
022075,Plaquemines Parish,Louisiana,-10.0,23437.0,-0.043
006093,Siskiyou County,California,-19.0,43254.0,-0.044
047069,Hardeman County,Tennessee,-12.0,25817.0,-0.046
012087,Monroe County,Florida,-37.0,76648.0,-0.048
029179,Reynolds County,Missouri,-3.0,6292.0,-0.048
026047,Emmet County,Michigan,-16.0,32924.0,-0.049
027017,Carlton County,Minnesota,-18.0,35409.0,-0.051
006013,Contra Costa County,California,-587.0,1124405.0,-0.052
005119,Pulaski County,Arkansas,-214.0,393576.0,-0.054
055027,Dodge County,Wisconsin,-49.0,87816.0,-0.056
001103,Morgan County,Alabama,-67.0,119257.0,-0.056
048357,Ochiltree County,Texas,-6.0,10698.0,-0.056
037047,Columbus County,North Carolina,-33.0,56675.0,-0.058
020091,Johnson County,Kansas,-342.0,579684.0,-0.059
045071,Newberry County,South Carolina,-23.0,37772.0,-0.061
021233,Webster County,Kentucky,-8.0,13155.0,-0.061
029097,Jasper County,Missouri,-74.0,118548.0,-0.062
053077,Yakima County,Washington,-156.0,247800.0,-0.063
051095,James City County,Virginia,-47.0,72819.0,-0.065
051650,Hampton City,Virginia,-90.0,136264.0,-0.066
037033,Caswell County,North Carolina,-16.0,22813.0,-0.07
001041,Crenshaw County,Alabama,-10.0,13850.0,-0.072
028113,Pike County,Mississippi,-29.0,39890.0,-0.073
051730,Petersburg City,Virginia,-24.0,31892.0,-0.075
020017,Chase County,Kansas,-2.0,2656.0,-0.075
029217,Vernon County,Missouri,-16.0,20758.0,-0.077
021153,Magoffin County,Kentucky,-10.0,12784.0,-0.078
021107,Hopkins County,Kentucky,-36.0,46055.0,-0.078
039049,Franklin County,Ohio,-984.0,1257386.0,-0.078
030033,Garfield County,Montana,-1.0,1284.0,-0.078
018005,Bartholomew County,Indiana,-64.0,81458.0,-0.079
022021,Caldwell Parish,Louisiana,-8.0,10045.0,-0.08
042061,Huntingdon County,Pennsylvania,-37.0,45499.0,-0.081
021049,Clark County,Kentucky,-29.0,35660.0,-0.081
027139,Scott County,Minnesota,-116.0,141329.0,-0.082
026025,Calhoun County,Michigan,-112.0,134327.0,-0.083
039113,Montgomery County,Ohio,-440.0,531777.0,-0.083
039011,Auglaize County,Ohio,-38.0,45734.0,-0.083
055133,Waukesha County,Wisconsin,-329.0,396237.0,-0.083
018031,Decatur County,Indiana,-22.0,26339.0,-0.084
040061,Haskell County,Oklahoma,-11.0,12750.0,-0.086
046079,Lake County,South Dakota,-11.0,12334.0,-0.089
042051,Fayette County,Pennsylvania,-118.0,133252.0,-0.089
018009,Blackford County,Indiana,-11.0,12242.0,-0.09
029189,St. Louis County,Missouri,-900.0,1001109.0,-0.09
040073,Kingfisher County,Oklahoma,-14.0,15588.0,-0.09
039061,Hamilton County,Ohio,-764.0,809527.0,-0.094
017157,Randolph County,Illinois,-31.0,32806.0,-0.094
046015,Brule County,South Dakota,-5.0,5243.0,-0.095
009015,Windham County,Connecticut,-113.0,116487.0,-0.097
023005,Cumberland County,Maine,-287.0,289488.0,-0.099
036029,Erie County,New York,-953.0,920644.0,-0.104
037043,Clay County,North Carolina,-11.0,10623.0,-0.104
026129,Ogemaw County,Michigan,-22.0,20877.0,-0.105
054057,Mineral County,West Virginia,-29.0,27417.0,-0.106
022087,St. Bernard Parish,Louisiana,-48.0,45421.0,-0.106
029113,Lincoln County,Missouri,-59.0,54567.0,-0.108
055105,Rock County,Wisconsin,-176.0,161006.0,-0.109
049035,Salt Lake County,Utah,-1210.0,1102273.0,-0.11
013091,Dodge County,Georgia,-24.0,21142.0,-0.114
006053,Monterey County,California,-493.0,430552.0,-0.115
027159,Wadena County,Minnesota,-16.0,13667.0,-0.117
024011,Caroline County,Maryland,-38.0,32595.0,-0.117
053057,Skagit County,Washington,-142.0,121559.0,-0.117
048387,Red River County,Texas,-15.0,12345.0,-0.122
046013,Brown County,South Dakota,-47.0,38400.0,-0.122
048001,Anderson County,Texas,-71.0,57639.0,-0.123
041043,Linn County,Oregon,-155.0,120236.0,-0.129
037197,Yadkin County,North Carolina,-49.0,37619.0,-0.13
013301,Warren County,Georgia,-7.0,5374.0,-0.13
009009,New Haven County,Connecticut,-1147.0,860186.0,-0.133
018069,Huntington County,Indiana,-49.0,36518.0,-0.134
048009,Archer County,Texas,-12.0,8763.0,-0.137
022033,East Baton Rouge Parish,Louisiana,-616.0,445512.0,-0.138
042115,Susquehanna County,Pennsylvania,-58.0,41775.0,-0.139
031175,Valley County,Nebraska,-6.0,4168.0,-0.144
055119,Taylor County,Wisconsin,-30.0,20314.0,-0.148
023009,Hancock County,Maine,-80.0,54237.0,-0.148
047155,Sevier County,Tennessee,-142.0,95417.0,-0.149
036075,Oswego County,New York,-180.0,119735.0,-0.15
034033,Salem County,New Jersey,-96.0,63732.0,-0.151
048203,Harrison County,Texas,-102.0,66685.0,-0.153
042097,Northumberland County,Pennsylvania,-143.0,92878.0,-0.154
027093,Meeker County,Minnesota,-36.0,23045.0,-0.156
027009,Benton County,Minnesota,-62.0,39422.0,-0.157
019093,Ida County,Iowa,-11.0,6968.0,-0.158
037063,Durham County,North Carolina,-485.0,300793.0,-0.161
022055,Lafayette Parish,Louisiana,-386.0,239332.0,-0.161
006007,Butte County,California,-366.0,224631.0,-0.163
022003,Allen Parish,Louisiana,-42.0,25631.0,-0.164
047033,Crockett County,Tennessee,-24.0,14586.0,-0.165
055091,Pepin County,Wisconsin,-12.0,7237.0,-0.166
038105,Williams County,North Dakota,-61.0,35301.0,-0.173
001015,Calhoun County,Alabama,-200.0,115469.0,-0.173
029159,Pettis County,Missouri,-74.0,42300.0,-0.175
047137,Pickett County,Tennessee,-9.0,5139.0,-0.175
018065,Henry County,Indiana,-86.0,48655.0,-0.177
013057,Cherokee County,Georgia,-421.0,235329.0,-0.179
024005,Baltimore County,Maryland,-1498.0,827533.0,-0.181
054035,Jackson County,West Virginia,-53.0,29170.0,-0.182
022109,Terrebonne Parish,Louisiana,-208.0,113817.0,-0.183
013115,Floyd County,Georgia,-177.0,96186.0,-0.184
030111,Yellowstone County,Montana,-293.0,156529.0,-0.187
041051,Multnomah County,Oregon,-1501.0,790008.0,-0.19
045013,Beaufort County,South Carolina,-346.0,179796.0,-0.192
036011,Cayuga County,New York,-156.0,78298.0,-0.199
037025,Cabarrus County,North Carolina,-391.0,196396.0,-0.199
026069,Iosco County,Michigan,-51.0,25343.0,-0.201
023023,Sagadahoc County,Maine,-71.0,35120.0,-0.202
021097,Harrison County,Kentucky,-38.0,18641.0,-0.204
022113,Vermilion Parish,Louisiana,-122.0,59918.0,-0.204
047081,Hickman County,Tennessee,-50.0,24373.0,-0.205
019111,Lee County,Iowa,-72.0,34894.0,-0.206
042071,Lancaster County,Pennsylvania,-1104.0,535811.0,-0.206
037119,Mecklenburg County,North Carolina,-2126.0,1033238.0,-0.206
006063,Plumas County,California,-38.0,18427.0,-0.206
031053,Dodge County,Nebraska,-76.0,36567.0,-0.208
019147,Palo Alto County,Iowa,-19.0,9140.0,-0.208
055023,Crawford County,Wisconsin,-34.0,16328.0,-0.208
008107,Routt County,Colorado,-52.0,24360.0,-0.213
031111,Lincoln County,Nebraska,-76.0,35501.0,-0.214
051810,Virginia Beach City,Virginia,-974.0,450304.0,-0.216
021219,Todd County,Kentucky,-27.0,12447.0,-0.217
005097,Montgomery County,Arkansas,-20.0,9027.0,-0.222
045063,Lexington County,South Carolina,-635.0,281675.0,-0.225
055131,Washington County,Wisconsin,-303.0,133906.0,-0.226
054097,Upshur County,West Virginia,-56.0,24727.0,-0.226
051191,Washington County,Virginia,-123.0,54268.0,-0.227
019047,Crawford County,Iowa,-39.0,17082.0,-0.228
030029,Flathead County,Montana,-220.0,95839.0,-0.23
048503,Young County,Texas,-42.0,18163.0,-0.231
051061,Fauquier County,Virginia,-159.0,68423.0,-0.232
018143,Scott County,Indiana,-55.0,23660.0,-0.232
019085,Harrison County,Iowa,-33.0,14139.0,-0.233
031131,Otoe County,Nebraska,-37.0,15842.0,-0.234
042109,Snyder County,Pennsylvania,-95.0,40509.0,-0.235
012113,Santa Rosa County,Florida,-399.0,166226.0,-0.24
051033,Caroline County,Virginia,-73.0,29900.0,-0.244
053007,Chelan County,Washington,-183.0,75041.0,-0.244
042039,Crawford County,Pennsylvania,-211.0,86510.0,-0.244
026053,Gogebic County,Michigan,-38.0,15536.0,-0.245
026031,Cheboygan County,Michigan,-63.0,25399.0,-0.248
030067,Park County,Montana,-40.0,16003.0,-0.25
029163,Pike County,Missouri,-46.0,18409.0,-0.25
013035,Butts County,Georgia,-59.0,23520.0,-0.251
013313,Whitfield County,Georgia,-261.0,103669.0,-0.252
012131,Walton County,Florida,-160.0,63066.0,-0.254
039099,Mahoning County,Ohio,-588.0,231846.0,-0.254
029185,St. Clair County,Missouri,-24.0,9411.0,-0.255
040105,Nowata County,Oklahoma,-27.0,10519.0,-0.257
028045,Hancock County,Mississippi,-119.0,46305.0,-0.257
021085,Grayson County,Kentucky,-68.0,26138.0,-0.26
006045,Mendocino County,California,-231.0,87107.0,-0.265
051011,Appomattox County,Virginia,-41.0,15492.0,-0.265
038045,LaMoure County,North Dakota,-11.0,4136.0,-0.266
031159,Seward County,Nebraska,-46.0,16994.0,-0.271
017015,Carroll County,Illinois,-40.0,14642.0,-0.273
048099,Coryell County,Texas,-208.0,76145.0,-0.273
048283,La Salle County,Texas,-21.0,7637.0,-0.275
005137,Stone County,Arkansas,-34.0,12386.0,-0.275
042121,Venango County,Pennsylvania,-148.0,52954.0,-0.279
017017,Cass County,Illinois,-36.0,12843.0,-0.28
049015,Emery County,Utah,-29.0,10359.0,-0.28
042127,Wayne County,Pennsylvania,-145.0,51823.0,-0.28
051131,Northampton County,Virginia,-34.0,12080.0,-0.281
037021,Buncombe County,North Carolina,-708.0,251954.0,-0.281
048277,Lamar County,Texas,-139.0,49373.0,-0.282
027099,Mower County,Minnesota,-112.0,39492.0,-0.284
039169,Wayne County,Ohio,-333.0,116214.0,-0.287
008093,Park County,Colorado,-48.0,16726.0,-0.287
013077,Coweta County,Georgia,-398.0,138145.0,-0.288
025013,Hampden County,Massachusetts,-1349.0,469113.0,-0.288
020139,Osage County,Kansas,-46.0,15865.0,-0.29
029183,St. Charles County,Missouri,-1116.0,384978.0,-0.29
039095,Lucas County,Ohio,-1268.0,433633.0,-0.292
027083,Lyon County,Minnesota,-76.0,25826.0,-0.294
037051,Cumberland County,North Carolina,-979.0,331203.0,-0.296
037131,Northampton County,North Carolina,-61.0,20533.0,-0.297
039151,Stark County,Ohio,-1113.0,374715.0,-0.297
051840,Winchester City,Virginia,-82.0,27480.0,-0.298
027081,Lincoln County,Minnesota,-17.0,5710.0,-0.298
048487,Wilbarger County,Texas,-39.0,13055.0,-0.299
027037,Dakota County,Minnesota,-1240.0,414131.0,-0.299
048349,Navarro County,Texas,-145.0,48181.0,-0.301
053033,King County,Washington,-6437.0,2126178.0,-0.303
051027,Buchanan County,Virginia,-69.0,22752.0,-0.303
039121,Noble County,Ohio,-44.0,14467.0,-0.304
019137,Montgomery County,Iowa,-31.0,10149.0,-0.305
017095,Knox County,Illinois,-158.0,51370.0,-0.308
041071,Yamhill County,Oregon,-313.0,101381.0,-0.309
042003,Allegheny County,Pennsylvania,-3804.0,1228827.0,-0.31
048395,Robertson County,Texas,-52.0,16698.0,-0.311
026081,Kent County,Michigan,-1980.0,637164.0,-0.311
042091,Montgomery County,Pennsylvania,-2547.0,817180.0,-0.312
049011,Davis County,Utah,-1051.0,334597.0,-0.314
055007,Bayfield County,Wisconsin,-47.0,14976.0,-0.314
035061,Valencia County,New Mexico,-238.0,75661.0,-0.315
018141,St. Joseph County,Indiana,-852.0,268361.0,-0.317
018073,Jasper County,Indiana,-107.0,33478.0,-0.32
018117,Orange County,Indiana,-63.0,19634.0,-0.321
028117,Prentiss County,Mississippi,-82.0,25440.0,-0.322
039055,Geauga County,Ohio,-303.0,93894.0,-0.323
021009,Barren County,Kentucky,-141.0,43546.0,-0.324
034007,Camden County,New Jersey,-1646.0,507638.0,-0.324
018173,Warrick County,Indiana,-200.0,61522.0,-0.325
046075,Jones County,South Dakota,-3.0,917.0,-0.327
056001,Albany County,Wyoming,-124.0,37960.0,-0.327
008075,Logan County,Colorado,-74.0,22472.0,-0.329
031043,Dakota County,Nebraska,-68.0,20550.0,-0.331
020185,Stafford County,Kansas,-14.0,4215.0,-0.332
036017,Chenango County,New York,-163.0,48772.0,-0.334
022019,Calcasieu Parish,Louisiana,-663.0,198450.0,-0.334
027053,Hennepin County,Minnesota,-4125.0,1222200.0,-0.338
036001,Albany County,New York,-1038.0,307433.0,-0.338
018033,DeKalb County,Indiana,-144.0,42496.0,-0.339
037191,Wayne County,North Carolina,-423.0,124342.0,-0.34
025021,Norfolk County,Massachusetts,-2367.0,694502.0,-0.341
037003,Alexander County,North Carolina,-127.0,36960.0,-0.344
055041,Forest County,Wisconsin,-31.0,9004.0,-0.344
048367,Parker County,Texas,-434.0,125640.0,-0.345
012093,Okeechobee County,Florida,-139.0,39854.0,-0.349
028091,Marion County,Mississippi,-90.0,25412.0,-0.354
005139,Union County,Arkansas,-142.0,40086.0,-0.354
022059,LaSalle Parish,Louisiana,-53.0,14979.0,-0.354
030101,Toole County,Montana,-18.0,5077.0,-0.355
042025,Carbon County,Pennsylvania,-227.0,63753.0,-0.356
050025,Windham County,Vermont,-155.0,43246.0,-0.358
013217,Newton County,Georgia,-376.0,104884.0,-0.358
024025,Harford County,Maryland,-896.0,249558.0,-0.359
040015,Caddo County,Oklahoma,-106.0,29433.0,-0.36
006101,Sutter County,California,-344.0,95282.0,-0.361
028077,Lawrence County,Mississippi,-46.0,12691.0,-0.362
048171,Gillespie County,Texas,-94.0,25916.0,-0.363
001073,Jefferson County,Alabama,-2402.0,660455.0,-0.364
046071,Jackson County,South Dakota,-12.0,3278.0,-0.366
056041,Uinta County,Wyoming,-76.0,20763.0,-0.366
039075,Holmes County,Ohio,-161.0,43882.0,-0.367
031061,Franklin County,Nebraska,-11.0,2977.0,-0.369
034005,Burlington County,New Jersey,-1650.0,446832.0,-0.369
036115,Washington County,New York,-230.0,62246.0,-0.37
037029,Camden County,North Carolina,-38.0,10282.0,-0.37
012011,Broward County,Florida,-7035.0,1885040.0,-0.373
001099,Monroe County,Alabama,-81.0,21717.0,-0.373
047169,Trousdale County,Tennessee,-30.0,8051.0,-0.373
039147,Seneca County,Ohio,-210.0,55650.0,-0.377
045031,Darlington County,South Carolina,-256.0,67520.0,-0.379
047073,Hawkins County,Tennessee,-214.0,56370.0,-0.38
005063,Independence County,Arkansas,-141.0,37035.0,-0.381
048049,Brown County,Texas,-144.0,37736.0,-0.382
047181,Wayne County,Tennessee,-64.0,16767.0,-0.382
020033,Comanche County,Kansas,-7.0,1827.0,-0.383
008017,Cheyenne County,Colorado,-7.0,1827.0,-0.383
017057,Fulton County,Illinois,-137.0,35713.0,-0.384
029151,Osage County,Missouri,-52.0,13538.0,-0.384
004003,Cochise County,Arizona,-487.0,126454.0,-0.385
005093,Mississippi County,Arkansas,-169.0,43729.0,-0.386
006107,Tulare County,California,-1770.0,457161.0,-0.387
021239,Woodford County,Kentucky,-101.0,25860.0,-0.391
017171,Scott County,Illinois,-20.0,5110.0,-0.391
048489,Willacy County,Texas,-86.0,21863.0,-0.393
019185,Wayne County,Iowa,-25.0,6359.0,-0.393
001039,Covington County,Alabama,-149.0,37556.0,-0.397
056007,Carbon County,Wyoming,-62.0,15613.0,-0.397
051036,Charles City County,Virginia,-28.0,7046.0,-0.397
026141,Presque Isle County,Michigan,-51.0,12801.0,-0.398
013113,Fayette County,Georgia,-442.0,110141.0,-0.401
008081,Moffat County,Colorado,-52.0,12939.0,-0.402
021003,Allen County,Kentucky,-83.0,20660.0,-0.402
037023,Burke County,North Carolina,-359.0,89341.0,-0.402
048201,Harris County,Texas,-18545.0,4557846.0,-0.407
019165,Shelby County,Iowa,-48.0,11789.0,-0.407
051091,Highland County,Virginia,-9.0,2196.0,-0.41
042087,Mifflin County,Pennsylvania,-191.0,46427.0,-0.411
039025,Clermont County,Ohio,-830.0,201995.0,-0.411
029021,Buchanan County,Missouri,-367.0,89082.0,-0.412
